Drug,Model,Num_Loci,Binned_MAE,Binned_MSE,MAE,MSE,Within_doubling,Spearman,Spearman_pval,Sensitivity,Specificity,Precision,Accuracy,Balanced_Acc,F1,CV,Addl_Data,Binned_MAE_exp,Binned_MSE_exp,Without_doubling
Ethionamide,CNN,4,0.390413763328957,0.6625917548199981,0.8618885884404801,1.246701549215001,0.857707509881423,0.5857571420663302,9.225344298962369e-187,0.6231454005934718,0.9614700652045052,0.7636363636363637,0.9051383399209486,0.7923077328989885,0.6862745098039216,0,– Lineage,1.3107692771227915,1.5829237421049558,0.14229249011857703
Ethionamide,CNN,4,0.3994533793201483,0.6676137373472494,0.8630038207716405,1.2448899976824908,0.8848814229249012,0.6031132675969825,8.688614532241974e-201,0.7032640949554896,0.93479549496147,0.6829971181556196,0.8962450592885376,0.8190297949584798,0.6929824561403509,1,– Lineage,1.319008058990272,1.588443458377239,0.11511857707509876
Ethionamide,CNN,4,0.4245324762229043,0.7549727236395242,0.8990953692518672,1.3790021037055635,0.8893280632411067,0.5632850391012882,8.140433803202872e-170,0.6913946587537092,0.937166567871962,0.6873156342182891,0.8962450592885376,0.8142806133128356,0.6893491124260355,2,– Lineage,1.3421374954806489,1.6875996853003512,0.11067193675889331
Ethionamide,CNN,4,0.404443776427463,0.6953919373188776,0.8748175006063322,1.2821978844579884,0.8977272727272727,0.5829211933778583,1.502580177582412e-184,0.6468842729970327,0.9555423829282752,0.7440273037542662,0.9041501976284584,0.8012133279626539,0.6920634920634922,3,– Lineage,1.323578513196662,1.6193242955755576,0.10227272727272729
Ethionamide,CNN,4,0.4154333049880754,0.7051192177141834,0.867588022323952,1.2852374262677362,0.8754940711462451,0.5836628307496443,3.9857975983643233e-185,0.6261127596439169,0.951985773562537,0.7226027397260274,0.8977272727272727,0.7890492666032269,0.670906200317965,4,– Lineage,1.3336991856656648,1.630279378064263,0.12450592885375489
Ethionamide,CNN,4,0.3592760921545078,0.6327990718408774,0.834289783248565,1.1924289519512978,0.8868577075098815,0.636122075679554,5.483260920437153e-230,0.6083086053412463,0.970954356846473,0.8070866141732284,0.9105731225296444,0.7896314810938596,0.6937394247038916,0,+ Lineage,1.2827820684832452,1.5505704453878195,0.11314229249011853
Ethionamide,CNN,4,0.3908620574572605,0.6834546550486447,0.8423284493299822,1.2442853589149954,0.8814229249011858,0.6243634456099763,3.501390908539865e-219,0.6824925816023739,0.9407231772377,0.696969696969697,0.8977272727272727,0.811607879420037,0.6896551724137931,1,+ Lineage,1.3111766407432857,1.6059808110853648,0.11857707509881421
Ethionamide,CNN,4,0.3845830734731806,0.6586482550191507,0.8429999888498787,1.2165168096644716,0.8774703557312253,0.6414895495071711,4.452266660015966e-235,0.6617210682492581,0.941908713692946,0.6947040498442367,0.8952569169960475,0.801814890971102,0.6778115501519757,2,+ Lineage,1.3054824593049124,1.5786028456738854,0.12252964426877466
Ethionamide,CNN,4,0.386836893795951,0.6729372879417365,0.8539991859248023,1.2539254283491996,0.8740118577075099,0.6426182083395507,3.674110953289408e-236,0.6676557863501483,0.951985773562537,0.7352941176470589,0.9046442687747036,0.8098207799563426,0.6998444790046656,3,+ Lineage,1.3075235160099044,1.5943156487678845,0.1259881422924901
Ethionamide,CNN,4,0.3812692809183718,0.6585801074960879,0.8164579804405215,1.200376217242459,0.8759881422924901,0.6585739359368782,5.558607128221273e-252,0.7091988130563798,0.931238885595732,0.6732394366197183,0.8942687747035574,0.8202188493260559,0.6907514450867052,4,+ Lineage,1.3024872778377683,1.5785282801350604,0.12401185770750989
Ethionamide,LinReg,4,0.414224844951333,0.6112090908962275,0.7683678728830104,1.1174685435678993,0.8843873517786561,0.6162371708872671,5.56088408351025e-212,0.5816023738872403,0.967990515708358,0.784,0.9036561264822134,0.7747964447977992,0.667802385008518,0,– Lineage,1.3325824927488166,1.5275388692957557,0.11561264822134387
Ethionamide,LinReg,4,0.4232426534438854,0.654593429786506,0.7774375813789742,1.1612329742149374,0.8814229249011858,0.6103805420119148,6.389213772459402e-207,0.5756676557863502,0.96443390634262,0.7637795275590551,0.8997035573122529,0.7700507810644851,0.6565143824027072,1,– Lineage,1.3409381110970475,1.5741722684182375,0.11857707509881421
Ethionamide,LinReg,4,0.4235155996223436,0.6439370390832461,0.770251025809446,1.1482525505584436,0.8784584980237155,0.6083066726886324,3.7325966751909246e-205,0.5727002967359051,0.966212211025489,0.772,0.900691699604743,0.769456253880697,0.6575809199318569,2,– Lineage,1.3411918296912528,1.5625875656883568,0.12154150197628455
Ethionamide,LinReg,4,0.4182032877953175,0.6318018797476594,0.7653488275873707,1.1351012446172932,0.8843873517786561,0.6270043752597604,1.438368036778085e-221,0.5905044510385756,0.965026674570243,0.7713178294573644,0.9026679841897232,0.7777655628044093,0.66890756302521,3,– Lineage,1.3362623556648283,1.54949906003314,0.11561264822134387
Ethionamide,LinReg,4,0.4508085277717475,0.6726300179686295,0.8104032395118269,1.196092390255847,0.8611660079051383,0.5971048029367146,7.795523586333511e-196,0.5281899109792285,0.959691760521636,0.7235772357723578,0.8878458498023716,0.7439408357504322,0.6106346483704974,4,– Lineage,1.3668060395449435,1.5939761222930293,0.1388339920948617
Ethionamide,LinReg,4,0.3966113125944118,0.5874681914891882,0.7400893303109334,1.069941544754641,0.8873517786561265,0.6586502658533304,4.644631277825199e-252,0.5845697329376854,0.969768820391227,0.7943548387096774,0.9056324110671936,0.7771692766644562,0.6735042735042734,0,+ Lineage,1.316412209687616,1.5026074824353972,0.11264822134387353
Ethionamide,LinReg,4,0.4026337909543256,0.6324670161420504,0.750445231708737,1.1148232262592723,0.8858695652173914,0.6570237093838415,2.1109371454451864e-250,0.5519287833827893,0.970954356846473,0.7914893617021277,0.9011857707509882,0.7614415701146311,0.6503496503496503,1,+ Lineage,1.3219190109026675,1.5502136017791681,0.11413043478260865
