covariate,coef_pooled,V_w,V_b,V_t,se_pooled,riv,wald_stat,dof_old,lambda,dof_observed,dof_adj,pval,t_critical,coef_lower,coef_upper,OR,OR_lower,OR_upper,exclude_resistance,MIC_type,binarize_MICs,tb_deaths_only,include_drugs,num_pids,significant
HIV_High_CD4,0.17336915964384356,0.22410633091758417,0.012495454997049868,0.23701830108120236,0.48684525373182225,0.057615374410670335,0.35610732222387775,9771.84865113692,0.0544766800906001,362.1500530199379,349.2082060026745,0.7217678815044248,1.9602067799599945,-0.7809482075126182,1.1276865268003053,1.1893050674905805,0.4579715532922022,3.0885030596131955,0,measured,False,False,EMB,357,
HIV_Low_CD4,1.0971071501676553,0.21384039068155672,0.007697744511845082,0.22179472667712996,0.4709508750147195,0.03719753770660922,2.3295575151726076,22547.19738066291,0.03586350367631825,369.2791874192328,363.32857289714957,0.019838333277131494,1.960069203666718,0.17401084361140995,2.0202034567239004,2.9954879809572343,1.1900684703904405,7.539858812590322,0,measured,False,False,EMB,357,1.0
bl_prevtb,0.5835712726078605,0.12546445601313247,8.39612446622398e-05,0.12555121596595012,0.35433207019115576,0.0006915102139251819,1.6469614852898702,60729713.18210166,0.0006910323579914779,382.75078783834766,382.7483755555521,0.09956596772091361,1.9599640236028313,-0.11090683737551799,1.278049382591239,1.7924282640013067,0.8950221276554621,3.5896308955028453,0,measured,False,False,EMB,357,
diabetes,0.9976579847597925,0.39491866485030397,0.00014325526119968342,0.395066695286877,0.6285433121805346,0.00037483778243076443,1.587254156437891,206555515.9526948,0.00037469733171386206,382.8719490451907,382.8712393538665,0.11245509510195673,1.9599639960249624,-0.23426427705633357,2.2295802465759187,2.7119230201091713,0.7911527047572393,9.295963248023963,0,measured,False,False,EMB,357,
total_adherence,-0.9794063299404344,0.23019877625104052,0.00014394247596211048,0.2303475168095347,0.47994532689623587,0.0006461396577190037,-2.0406622901699425,69551460.14152431,0.0006457224308485537,382.76814224111234,382.76603573401513,0.04128440982877623,1.9599640186481986,-1.9200819015754043,-0.038730758305464574,0.37553397596499893,0.1465949552808831,0.9620096873993254,0,measured,False,False,EMB,357,1.0
EMB_midpoint,-0.08827591263143829,0.18995081147931178,0.0007621107907236991,0.1907383259630596,0.43673599114689365,0.004145886388243166,-0.2021264892770131,1701205.7084780564,0.004128768981124123,379.4424188818863,379.3578056909619,0.8398178639584657,1.9599653790056835,-0.9442633350450825,0.7677115097822059,0.9155082415842763,0.3889660030096233,2.1548293010790385,0,measured,False,False,"RIF,INH,EMB",357,
HIV_High_CD4,0.18551458632391152,0.22595751354666033,0.012719872322543289,0.2391013816132884,0.4889799398884257,0.05816964375435054,0.37939099580698915,9596.56450520604,0.0549719452808782,360.0703784032401,347.04884262141843,0.7044059304123628,1.9602112152414461,-0.7729893758734687,1.1440185485212917,1.203837759214563,0.4616310149833661,3.139358716101343,0,measured,False,False,"RIF,INH,EMB",357,
HIV_Low_CD4,1.1111628773108673,0.21447643138975533,0.007960281447573683,0.22270205555224815,0.4719131864572637,0.038352112207354225,2.3545917113538715,21257.33049059473,0.03693555563326622,366.94252321736855,360.71587156257647,0.01855210973547197,1.9600755885824648,0.1861773606058197,2.036148394015915,3.037889033417718,1.2046358963841388,7.661044973888719,0,measured,False,False,"RIF,INH,EMB",357,1.0
INH_midpoint,-0.07887907950605912,0.2239676585757971,0.00018304674230821302,0.22415680687618225,0.4734520111649989,0.000844533990255295,-0.16660417031911098,40728364.82997604,0.0008438213544397673,380.6940349890151,380.6904766189644,0.8676815129518072,1.9599640427862248,-1.0068279973742793,0.849069838362161,0.9241516665649918,0.3653761173829282,2.337471613996511,0,measured,False,False,"RIF,INH,EMB",357,
RIF_midpoint,0.2222512915472897,0.15572987698400984,2.042602059302265e-05,0.15575098387195596,0.394652991717985,0.00013553525087732932,0.5631562314523342,1579105646.063502,0.00013551688356251755,380.9639100023334,380.9638180936849,0.5733285038978717,1.9599639860423417,-0.5512543592038275,0.9957569422984069,1.2488851727230752,0.5762265617772914,2.7067724365860917,0,measured,False,False,"RIF,INH,EMB",357,
