covariate,coef_pooled,V_w,V_b,V_t,se_pooled,riv,wald_stat,dof_old,lambda,dof_observed,dof_adj,pval,t_critical,coef_lower,coef_upper,HR_TCC_assoc,HR_TCC_assoc_lower,HR_TCC_assoc_upper,exclude_resistance,MIC_type,include_drugs,num_pids,significant
RIF_AUC,0.02013880534870939,8.117418648769987e-05,2.071681060909551e-05,0.0001025815574504319,0.010128255400138363,0.2637214105739863,1.9883785067697122,665.9013648773528,0.20868635157032212,280.9295337533428,197.5763150856731,0.04717878507285339,1.9635328548541409,0.00025164310818384314,0.040025967589234934,0.9800626259303727,0.960764490090761,0.9997483885512874,0,predicted,PZA,362,1.0
screen_years,-0.022254539639390773,2.917752926344017e-05,1.4278819848389062e-05,4.39323097734422e-05,0.006628145274014609,0.5056898538866335,-3.35758175467862,257.0991054541685,0.33585260110592996,235.78339573070974,122.99016495327652,0.0009053209544556319,1.969233904936962,-0.03530690803982803,-0.009202171238953515,1.022504019153323,1.0092446413892806,1.0359375975932763,0,predicted,PZA,362,1.0
EMB_pred_MIC,-0.0876142330592214,0.4001596335090513,0.11342050394225581,0.517360820916049,0.7192779858413915,0.2928860824347658,-0.12180858414112689,565.0944586591365,0.22653665037773638,272.27209845106404,183.74205749650292,0.9030939180394206,1.9641708457898102,-1.5003990828672984,1.3251706167488557,1.0915669503532734,0.26575761252076263,4.483477992602966,0,predicted,"RIF,INH,EMB,PZA",362,
INH_AUC,0.020909099760581085,0.00013134644576341637,3.3188760299519185e-05,0.00016564149807291953,0.01287017863407185,0.2611037711007121,1.6246161265568924,676.5086562015173,0.20704384292881498,279.1338942832936,197.60159865850252,0.10471015641235595,1.9634767983860788,-0.0043611973785032294,0.046179396899665395,0.9793079798534766,0.9548706459909042,1.0043707212399036,0,predicted,"RIF,INH,EMB,PZA",362,
INH_pred_MIC,-0.24108610969311578,0.054023402396738966,0.005499149021961328,0.05970585638609901,0.2443478184598729,0.10518504457807068,-0.9866513693990979,3201.5479153520746,0.09517414761817325,318.5139071955859,289.69307557633533,0.3238881360238557,1.9607052363178845,-0.7201801568302404,0.2380079374440089,1.2726306164219932,0.7881964348038717,2.054803364160899,0,predicted,"RIF,INH,EMB,PZA",362,
PZA_AUC,-0.003664130064556151,3.017319336011168e-06,8.805202210589619e-07,3.927190231105429e-06,0.001981713962988965,0.30154941978965033,-1.848970201042356,540.2593967810474,0.23168495579552037,270.45980841786263,180.2331214214938,0.06500822128322765,1.9643646564223896,-0.007556938932590421,0.00022867880347811906,1.003670851195647,0.9997713473415264,1.0075855646577927,0,predicted,"RIF,INH,EMB,PZA",362,
PZA_pred_MIC,0.2713335578892772,0.25146978523205304,0.0696929234478533,0.32348580612816813,0.5687581262084684,0.28638041277865506,0.47706317569135637,585.1271011822854,0.22262497930923636,273.649072409547,186.45078124433704,0.6334952611306806,1.964026524857255,-0.8457224882122651,1.3883896039908197,0.7623621620761656,0.24947673765454584,2.3296603588356866,0,predicted,"RIF,INH,EMB,PZA",362,
RIF_AUC,0.019479571749418816,8.224575327872836e-05,2.065405401671913e-05,0.00010358827576267146,0.010177832567038596,0.25949695434868164,1.9139214190361467,683.1683077422899,0.20603222060419682,279.4900023436151,198.3452590929562,0.05604774039638464,1.963442495132679,-0.0005040172210500835,0.039463160719887716,0.9807089291517881,0.9613053671359902,1.0005041442590719,0,predicted,"RIF,INH,EMB,PZA",362,
RIF_pred_MIC,-0.6435607363319814,0.6101690572554361,0.24661530773879473,0.8650048752521906,0.9300563828350358,0.4176478878542545,-0.6919588405707763,334.1289988353686,0.29460622163829725,248.31046534093892,142.4486702700448,0.48944373031503874,1.9670892011675478,-2.473064603483731,1.1859431308197683,1.903245784549147,0.3054579567910238,11.858733537205875,0,predicted,"RIF,INH,EMB,PZA",362,
screen_years,-0.022160768183194342,2.92475395733273e-05,1.5289659158724757e-05,4.5046854037342875e-05,0.006711695317678156,0.5401929425346941,-3.3018137943217365,235.74931746928937,0.35073069588651606,228.5537071370911,116.04787737130032,0.0011097229207791823,1.9700776502819095,-0.035383329124053814,-0.008938207242334868,1.0224081419578226,1.008978272297645,1.0360167680927839,0,predicted,"RIF,INH,EMB,PZA",362,1.0
